origin_uuid,origin_name,destination_uuid,destination_name,travel_min,distance_km
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,32.4,22.16
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,38.1,27.47
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,38.6,27.75
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,33.0,22.19
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,37.0,27.0
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,38.1,27.47
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,38.2,23.16
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,30.1,22.49
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,29.7,20.98
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,36.2,23.24
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,35.6,24.92
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,46.5,26.86
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,37.7,28.45
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,18.7,10.59
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,10.7,2.5
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,27.7,18.91
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,29.8,16.36
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,36.8,20.35
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,37.9,23.1
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,40.7,21.73
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,33.7,21.57
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,55.8,30.52
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,46.4,35.72
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,17.8,8.76
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,21.8,7.97
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,23.0,14.79
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,20.9,12.18
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,62.8,55.84
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,62.8,51.03
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,54.4,34.93
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,52.5,34.29
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,48.9,38.46
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,68.6,51.93
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,62.6,40.9
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,59.7,49.71
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,66.3,52.82
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,24.6,15.67
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,28.3,16.04
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,23.9,15.35
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,24.4,13.47
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,20.4,7.65
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,25.1,16.91
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,24.9,8.96
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,30.5,17.03
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,27.8,18.09
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,31.9,16.44
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,29.9,15.86
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,32.2,20.89
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,32.5,21.92
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,26.5,18.0
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,31.3,20.58
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,30.2,17.75
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,31.5,14.99
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,24.7,9.91
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,21.9,8.82
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,25.3,13.19
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,29.9,12.82
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,33.4,14.14
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,30.4,13.51
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,13.1,4.58
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,27.9,10.34
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,17.5,6.27
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,26.5,9.3
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,13.1,4.58
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,17.5,5.58
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,9.0,2.43
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,16.4,6.18
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,12.4,4.34
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,4.2,1.05
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,18.4,5.93
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,12.9,5.57
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,26.4,16.88
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,35.8,20.39
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,28.9,18.55
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,28.6,12.28
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,21.4,8.53
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,34.0,12.63
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,24.2,9.79
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,34.3,13.83
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,31.7,10.49
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,38.6,12.63
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,38.0,28.32
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,41.4,28.1
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,39.2,27.3
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,35.5,25.87
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,38.0,32.95
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,38.0,28.14
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,27.1,9.46
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,22.4,7.8
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,24.1,15.58
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,59.6,41.8
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,46.9,15.77
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,34.9,26.83
20be2c3f-d237-4e6d-802f-9b8f3a3e14de,Fujigaoka,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,41.5,29.93
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,55.5,58.91
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,56.1,58.83
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,50.3,54.87
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,51.4,55.1
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,54.3,57.54
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,57.3,60.85
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,58.7,58.87
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,63.2,60.61
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,59.2,61.98
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,62.1,63.97
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,61.3,59.75
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,63.6,64.77
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,58.9,61.44
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,58.0,61.88
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,62.7,64.47
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,61.6,61.69
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,61.7,60.42
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,50.8,50.02
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,49.0,49.47
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,52.3,52.7
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,51.2,50.18
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,58.4,58.53
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,59.7,56.13
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,46.6,45.77
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,39.0,42.27
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,43.5,44.1
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,37.7,41.54
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,46.6,45.77
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,45.7,44.25
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,49.5,53.43
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,53.2,53.14
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,59.7,55.4
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,54.2,48.86
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,56.8,49.19
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,48.1,46.58
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,62.3,63.83
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,66.5,66.45
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,64.8,65.51
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,66.9,66.67
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,68.6,61.73
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,71.7,56.21
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,69.8,54.13
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,70.5,68.16
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,70.0,53.75
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,76.9,55.89
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,69.6,72.82
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,73.5,71.98
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,71.8,72.69
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,69.0,75.22
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,48.2,35.06
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,59.1,60.39
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,66.4,52.73
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,61.7,51.06
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,59.1,66.47
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,39.8,26.83
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,90.0,75.96
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,56.0,59.08
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,55.7,34.89
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,19.7,13.03
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,26.2,16.59
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,24.0,16.73
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,24.5,14.85
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,23.1,11.04
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,19.3,6.08
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,16.3,5.32
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,14.1,4.18
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,9.8,2.97
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,24.1,7.78
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,17.5,5.22
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,27.2,18.25
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,29.1,22.16
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,21.6,15.36
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,26.3,17.95
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,25.2,15.12
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,33.1,23.21
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,32.8,14.56
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,38.5,18.91
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,30.2,22.15
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,36.1,25.27
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,32.5,24.37
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,33.2,24.27
