id,english,japanese,line,source_url
4e89a322-d370-4777-8b62-af3003adc443,Narita Airport Terminal 2·3,成田空港(第2·第3ターミナル)駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
73da78ef-aa62-417b-b706-1ace6fb8381c,Naruse,成瀬駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
368a78d4-b128-46ea-926a-02afb17aad29,Narutō,成東駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
19cde313-993a-40d1-b628-e767dcae685a,Nasu-Shiobara,那須塩原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
41612259-989b-432e-ba21-894ac8e21063,Nebukawa,根府川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
043e1691-0e53-485a-b5b9-1116e5102d42,Negishi,,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,練馬駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
81be862a-6945-479a-982b-c77ff6b04dba,Nerima-kasugachō,練馬春日町駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,根津駅,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
e7807637-3e26-4e9d-9b4b-ab786113421b,Nihombashi,日本橋駅,Ginza Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Ginza_Line
7cd39be8-fe8f-45c3-9d31-b2e77aaf7685,Niihari,新治駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a68aeede-620e-4177-b9de-c19900688fb3,Niita,仁井田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
fce872df-05ad-4a24-839c-4782e938bdec,Niiza,新座駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
191e3bec-37a0-4e07-be24-d7719749ec46,Nijūbashimae,二重橋前駅 〈丸の内〉,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
18a3dc31-dfd6-4057-bf60-8a59c8e00118,Nikkō,日光駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9c6e8cb6-26a5-420d-a6a1-67ebc08c8a6e,Ningyocho,人形町駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
af2e303f-fe7c-4e7f-b78a-394b1fbda553,Ninomiya,二宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a2ab7a95-20a1-4179-a527-192af993541c,Nippori,日暮里駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
abdd495d-1813-400a-8439-fdb10b637fe0,Nippori,日暮里駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ca94c73c-6d45-4621-872c-c29766b96778,Nirasaki,韮崎駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a6da82ef-4372-4cad-81ec-be005b2385af,Nishi-Chiba,西千葉駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6ba56675-86cd-4235-810d-1e2c8fc26c30,Nishi-chōfu,西調布駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
add716cc-7476-4f62-999d-8742b5859513,Nishi-Eifuku,西永福駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
3ac007d0-2e62-4527-8e84-7dd6e5b2a36d,Nishi-Funabashi,西船橋駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
30ac6d37-c0d0-48c2-834c-0f597f98570e,Nishi-Hachiōji,西八王子駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,西葛西駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
12dbff5a-4e01-4d1c-9946-9fc845f5b200,Nishi-Kawagoe,西川越駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6315b942-31bf-4a7a-baa3-79fe36bd49b3,Nishi-Kawaguchi,西川口駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f8f86811-97a1-4f20-b418-3422499236c8,Nishi-Kokubunji,西国分寺駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
eb39e896-b1c4-4041-b06d-4b50f58c15df,Nishi-koyama,西小山駅,Tokyu Meguro Line,https://en.wikipedia.org/wiki/Tokyu_Meguro_Line
c915e75d-fa66-46f9-b4bb-b1f8c3be2861,Nishi-Kunitachi,西国立駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,西馬込駅,Asakusa Line,https://en.wikipedia.org/wiki/Toei_Asakusa_Line
1ce4ec62-7c44-4879-b074-138fe6d6b2d2,Nishi-Matsuida,西松井田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
698fc4b1-4f30-42a3-8657-84cea0413b01,Nishi-Nasuno,西那須野駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
aadd9ac1-0495-41df-b987-885820635548,Nishi-Nippori,西日暮里駅,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
11e1a4ff-cb93-402e-917c-30c8b8c9ea52,Nishi-Ogikubo,西荻窪駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2de7db7c-9b68-4009-af36-03e52a49dad8,Nishi-Oizumi,西大泉駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
38b02db1-f97f-450a-bd24-140f3869a57b,Nishi-ojima,西大島駅,Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
06eb54fd-041d-4342-a16e-bfade0f483ef,Nishi-ojima,西大島駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
b9cb1bc4-312b-48ea-882c-2164db20d55e,Nishi-Shinjuku,西新宿駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
792fe3f6-50fe-4f94-96e2-01334e509043,Nishi-shinjuku-gochome,西新宿五丁目駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
594d3558-d38e-4646-8a26-1613b49c565e,Nishi-sugamo,西巣鴨駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
76075430-9c0b-488e-a7f0-708e84a33c10,Nishi-Tachikawa,西立川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ef99e375-c16d-4843-a536-ef74c3f623cf,Nishi-taishidō,西太子堂駅,Tokyu Setagaya Line,https://en.wikipedia.org/wiki/Tokyu_Setagaya_Line
9c57a016-31b5-451d-9716-019b57ccfcfe,Nishi-takashimadaira,西高島平駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
357926f1-010f-4dce-8eca-b069b8295bba,Nishi-Urawa,西浦和駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d099e9c7-f874-43f6-8815-97b1c07ab88e,Nishi-waseda,西早稲田駅,Fukutoshin Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Fukutoshin_Line
dcbde71d-b3ff-4558-a8ff-5fbbdfe60032,Nishi-Ōi,西大井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
45ec8190-8072-4b45-a4fb-3fe6dd97e027,Nishi-Ōmiya,西大宮駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ec968087-78e8-4196-a7fb-8a1b5f3d9768,Nishiarai,西新井駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
120bb150-8ad7-4786-92c6-f5a8d26c50bd,Nishidai,西台駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
a0174841-9c83-4f78-84e9-a3271875ce6a,Nishifu,西府駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
dba52982-c4f7-48c9-9c5b-56d94455690b,Nishigahara,西ヶ原駅,Namboku Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Namboku_Line
e059bdf3-fca0-47fa-a372-368439634996,Nisshin,日進駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a297471a-ee2c-4c83-bda5-16641aeb3d6a,Noborito,登戸駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
056ecbbd-91fa-4f30-b4de-0a0969de3c7a,Nobukata,延方駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c5673999-5ee2-4cb2-a58d-d37a31e522f8,Nogata,野方駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
2838110b-d26b-48e2-8312-3149de87644c,Nogi,野木駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
92179259-cf6b-440c-8a4c-cbae87095463,Nogizaka,乃木坂駅,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
f972d97a-4937-4916-96f8-6b80f2e7c449,Nozaki,野崎駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ac9bacf5-f239-454d-8af5-6c318c6b5ed6,Numabukuro,沼袋駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
630ace85-59e4-4524-be1a-acfbcf5e47e4,Numata,沼田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
fd13f5a5-ef6a-4e53-bd42-f59fdf565b07,Obitsu,小櫃駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d8ef6274-d5e7-4337-b769-dc9759028295,Obusuma,男衾駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
7ab78a4a-3afd-48a6-a758-56bc52755e9c,Ochanomizu,御茶ノ水駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
f346e07e-0821-4554-96ed-62ff116b10e5,Ochiai,落合駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
3e38aece-7232-4ddb-a226-55eb3ec4becc,Ochiai-minami-nagasaki,落合南長崎駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
3094b784-6ff3-4dc8-bd68-3501dcfeed72,Odakyū-Sagamihara,小田急相模原駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
e6e18029-9b2b-4277-b438-af19d42793a6,Odawara,小田原駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
897fe0d5-3dae-46ca-9a84-419e4d3013db,Ogawa,小川駅,Seibu Haijima Line,https://en.wikipedia.org/wiki/Seibu_Haijima_Line
1465cd97-4f45-4a29-b264-7e5a60a3f1ac,Ogawamachi,小川町駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,荻窪駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
5e36aa6b-1ade-46b8-be08-4ee4ccfebc8b,Ogitsu,小木津駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
44b7798d-d50c-4b57-9d79-56dc09bcd81a,Ogose,越生駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
14144753-402e-41be-932b-ec59376de038,Ohanajaya,お花茶屋駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,大泉学園駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,王子駅,Namboku Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Namboku_Line
705cea02-f442-4871-9eca-a9ae151b2814,Oji-kamiya,王子神谷駅,Namboku Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Namboku_Line
26988735-e553-45a3-ad7e-990f5e06341b,Ojima,大島駅,Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
e1707781-4612-422f-80ca-0b67a1fea17b,Ojima,大島駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
65c71b9f-9d10-47f6-a5d8-5fd8d8b763ac,Okabe,岡部駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
27a69905-5ad2-4a98-b4a5-0193fb5abbff,Okachimachi,御徒町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
13fcfe7b-ca0d-40a6-b1b5-225961983fce,Okamoto,岡本駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9b40e08e-d0ab-431f-b487-ddb4b438f74b,Okegawa,桶川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a917f9b0-6485-4e07-b327-e2df3c8511e5,Oku,奥駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9abac8f3-53a3-4b94-bcdf-124f3f142904,Oku-Tama,奥多摩駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
1c88725a-7d33-4a46-a311-95a9a84e85d6,Okusawa,奥沢駅,Tokyu Meguro Line,https://en.wikipedia.org/wiki/Tokyu_Meguro_Line
acbf335d-9f1d-4aee-88ec-52391b238b36,Omata,小俣駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b1832997-2ac0-4130-84d6-39a71114d632,Omigawa,小見川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
792c46f0-19d2-4160-8e01-ec6b6a04b368,Omoigawa,思川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5cf8b988-495a-4561-ace4-485d16416d6b,Omotesandō,表参道駅,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
d1ce98e2-5c2a-491c-b2e1-714d2dbff0c3,Onarimon,御成門駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
f9bb573d-f2a3-4729-8847-fcfb6fbdb843,Onigoe,鬼越駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
391d4af4-4933-43df-a063-babdda2ee1dc,Onjuku,御宿駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
bb5d03a9-c49d-473f-b8fb-f1aad060ab5d,Ontakesan,御嶽山駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
222245b1-4188-4000-b2a5-c4e656d2180c,Orihara,折原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
07f82511-58de-442e-9182-db84b22d5d90,Osaki,大崎駅,Rinkai Line,https://en.wikipedia.org/wiki/Rinkai_Line
d4ba4877-848f-4e41-bf18-641baddc4091,Osakura,大佐倉駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,押上駅,Hanzōmon Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hanz%C5%8Dmon_Line
403a47f3-8ecb-482f-8700-87d04c750aa6,Otabayashi,小田林駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
56a8483f-3555-4fa2-bf0a-6a772abc8df0,Oyama,小山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5917afb3-3297-4575-86df-22452538e53f,Oyamadai,尾山台駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
f3ba2d6d-88eb-4538-bd37-05362840f8c1,Ozaku,小作駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
783a0d13-4914-48b5-aafd-cedbfa1510c8,Roka-koen,芦花公園駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,六町駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
1630eb63-b5fd-4a72-898c-ffcfe82c9786,Roppongi,六本木駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
d47c47f3-f9b4-435f-a4d6-950403f99f54,Roppongi-itchome,六本木一丁目駅,Namboku Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Namboku_Line
b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,両国駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
188ca0f0-ce89-4f2e-839c-e49c9cc9b5b4,Ryūō,竜王駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5f6f71f8-ab4e-4fb1-8d2d-5af6c00947dd,Sagami-Ōno,相模大野駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
09fe6eb4-d2de-47b1-ba5a-f0c3d8cc46a9,Sagamihara,相模原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4e6e6360-9860-49e7-ba21-e411e2a3d755,Sagamiko,相模湖駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8abafdf4-9dd6-448e-b37d-3bcdeef2f703,Saginomiya,鷺ノ宮駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
555cfa5c-0f17-41ef-919a-ea0f9fa7df1f,Saginuma,鷺沼駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
725b04bc-69f5-4486-affb-bfea36bc95a6,Saitama-Shintoshin,さいたま新都心駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
98771d3f-597c-4e7f-ab36-8c0d56f5c72a,Sakado,坂戸駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
c409eb43-7138-4e4f-8862-f38d270c659f,Sakaori,酒折駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9d60f516-c2bf-4ff0-8b58-d74aaededecd,Sakura,桜駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c8759452-5669-4ced-ad21-6a7ca51c8b3d,Sakura-shimmachi,桜新町駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
0c67244b-aac9-4626-b1a3-4d309411842b,Sakuradamon,桜田門駅,Yūrakuchō Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Y%C5%ABrakuch%C5%8D_Line
5512df3b-a6d4-44a7-a829-b0530ec85cf1,Sakuragichō,桜木町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
437d4121-f40e-400f-a0c2-7958e4f5b086,Sakurajosui,桜上水駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
97066c1a-e27c-4a18-b34e-cfe2d662e4fa,Samukawa,寒川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7d60320a-c2ef-466d-b2c6-150243aff273,Sangen-jaya,三軒茶屋駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
8656f9d4-1471-4f53-8210-577d6c09037e,Sangūbashi,参宮橋,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
a6b49382-7287-46af-9e95-8a6e5385a6c6,Sano,佐野駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
22c010d5-b227-4903-b376-e4a4154db82a,Sanuki,龍ケ崎市駅佐貫駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
99e43c3f-99e9-4c9e-af28-f1a642b0f240,Sanukimachi,佐貫町駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8fc63ea9-3f83-4f5c-85dc-5e9e58c64e6a,Saruda,猿田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3503d395-17ed-4d6f-b8dc-7383fcf0505d,Saruhashi,猿橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
34d43874-a758-4748-a61c-07d9c627c9f5,Sasagawa,笹川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
30c9afcb-6ae2-41e2-b4e6-1078f0dccf25,Sasago,笹子駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,笹塚駅,Keio New Line,https://en.wikipedia.org/wiki/Keio_New_Line
082c0a82-010c-42fe-8348-0a61f945c34f,Sashiōgi,指扇駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d137a7a5-6b84-4799-be20-85016d532697,Sawa,沢駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4f18a1a4-653e-4fc2-88d1-a2543d9e639b,Sawai,沢井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
0c94f1b0-31a9-440a-94e4-ebcc99e5a7f4,Sawara,佐原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8a24293c-6b60-4252-8f3f-6d3deb0dc41c,Sayamashi,狭山市駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
5611f4ce-e9e1-4b0a-abfc-b95df73b9631,Seibu-Chichibu,西武秩父駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
a1bb4454-b4da-4912-bab6-9bc1a72112ad,Seibu-Shinjuku,西武新宿駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
d71e7cd7-961c-4678-90ef-2a0979367d70,Seibu-Tachikawa,西武立川駅,Seibu Haijima Line,https://en.wikipedia.org/wiki/Seibu_Haijima_Line
945ad078-df4b-49b1-bdad-d78d3b4f1eef,Seibu-Yagisawa,西武柳沢駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
ced9b7b5-a6f7-4ef2-b6aa-1a54cbc54ea9,Seibuen,西武園駅,Seibu Haijima Line,https://en.wikipedia.org/wiki/Seibu_Haijima_Line
c7bc8330-e453-4cca-8d8d-056b15cd3b4f,Seijo-Gakuen-Mae,成城学園前駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
d57d796c-7e48-4655-85e2-18a4883ddb73,Seijōgakuen-Mae,成城学園前駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,聖蹟桜ヶ丘駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
abc67a73-9ba0-4cee-bcb2-d8fd262aed48,Sendagaya,千駄ケ谷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2ec2c7a8-d162-49f3-94f3-1da90a024b95,Sendagi,千駄木駅,Chiyoda Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Chiyoda_Line
5f20c10a-c7ea-411f-a55c-4fa93ca95b2b,Sengakuji,泉岳寺駅,Asakusa Line,https://en.wikipedia.org/wiki/Toei_Asakusa_Line
937beafa-2f40-4d52-a049-a00fe71691b9,Sengawa,仙川駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
b7e86c0b-aecb-4fc3-b620-75cf5daa5596,Sengendai,せんげん台駅,Tobu Skytree Line,https://en.wikipedia.org/wiki/Tobu_Skytree_Line
10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,千石駅,Yūrakuchō Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Y%C5%ABrakuch%C5%8D_Line
183c156e-c5b0-4d7a-a589-04629e2c571e,Senju-ōhashi,千住大橋駅,Toei Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
f56a751f-8599-4432-a5ef-bb7dd7732ae0,Senkawa,千川駅,Yūrakuchō Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Y%C5%ABrakuch%C5%8D_Line
8c54bf76-8fdf-4f3b-97ea-5ab05913ba92,Senzoku,洗足駅,Tokyu Meguro Line,https://en.wikipedia.org/wiki/Tokyu_Meguro_Line
51ebacef-2fea-4011-bd2f-b50ade76fe2c,Senzoku-ike,洗足池駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,世田谷駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
c04c42a1-0ed0-410d-8565-b62a2a28c1f0,Setagaya-Daita,世田谷代田駅,Tokyu Setagaya Line,https://en.wikipedia.org/wiki/Tokyu_Setagaya_Line
a617d563-35da-4dbb-aea0-72312ceced4a,Shake,社家駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
368d585a-0b2d-4e41-a8a5-1fd2fbcfb170,Shakujii,石神井駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
977dbe69-3e9e-408c-b1c5-5ee288f65812,Shakujiikoen,石神井公園駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
bc94a786-9fa2-466a-8257-a12c3e79b82a,Shibakoen,芝公園駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
afb8a819-8802-4899-8a72-0fb3253dea44,Shibasaki,柴崎駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
f50ce9e9-6706-4087-8313-9db5da1afb39,Shibaura-futō,芝浦ふ頭駅,Rinkai Line,https://en.wikipedia.org/wiki/Rinkai_Line
aae001d5-0aae-4f38-b7f5-1acfb483dafe,Shibukawa,渋川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
03ae3b30-fadc-40ee-b089-b1caac1c661f,Shibusawa,渋沢駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
c8f9cd05-2b40-47e9-8acb-15cbdaa9d701,Shibuya,渋谷駅,Ginza Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Ginza_Line
fd354f74-d6a1-4171-8b62-54a5bf87ae9b,Shiishiba,椎柴駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b2b4339e-632f-447c-ac6f-c84102091acc,Shiki,四季駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
